No,Zulu,Julday,Temp
374,2016-01-21 22:36:00+00:00,2457409.44166667,220.18
375,2016-01-21 22:37:00+00:00,2457409.44236111,219.6
376,2016-01-21 22:38:00+00:00,2457409.44305556,221.68
377,2016-01-21 22:39:00+00:00,2457409.44375,224.65
378,2016-01-21 22:40:00+00:00,2457409.44444444,209.77
379,2016-01-21 22:41:00+00:00,2457409.44513889,221.98
380,2016-01-21 22:42:00+00:00,2457409.44583333,224.92
381,2016-01-21 22:43:00+00:00,2457409.44652778,222.9
382,2016-01-21 22:44:00+00:00,2457409.44722222,223.25
383,2016-01-21 22:45:00+00:00,2457409.44791667,225.67
384,2016-01-21 22:46:00+00:00,2457409.44861111,226.35
385,2016-01-21 22:47:00+00:00,2457409.44930556,225.9
386,2016-01-21 22:48:00+00:00,2457409.45,222.35
387,2016-01-21 22:49:00+00:00,2457409.45069445,220.7
388,2016-01-21 22:50:00+00:00,2457409.45138889,228.27
389,2016-01-21 22:51:00+00:00,2457409.45208333,222.77
390,2016-01-21 22:52:00+00:00,2457409.45277778,223.0
391,2016-01-21 22:53:00+00:00,2457409.45347222,224.7
392,2016-01-21 22:54:00+00:00,2457409.45416667,226.55
393,2016-01-21 22:55:00+00:00,2457409.45486111,228.12
394,2016-01-21 22:56:00+00:00,2457409.45555556,224.78
395,2016-01-21 22:57:00+00:00,2457409.45625,225.4
396,2016-01-21 22:58:00+00:00,2457409.45694445,223.23
397,2016-01-21 22:59:00+00:00,2457409.45763889,226.05
398,2016-01-21 23:00:00+00:00,2457409.45833333,231.67
399,2016-01-21 23:01:00+00:00,2457409.45902778,231.77
400,2016-01-21 23:02:00+00:00,2457409.45972222,219.22
401,2016-01-21 23:03:00+00:00,2457409.46041667,229.9
402,2016-01-21 23:04:00+00:00,2457409.46111111,226.53
403,2016-01-21 23:05:00+00:00,2457409.46180556,229.17
404,2016-01-21 23:06:00+00:00,2457409.4625,226.7
405,2016-01-21 23:07:00+00:00,2457409.46319444,227.12
406,2016-01-21 23:08:00+00:00,2457409.46388889,229.4
407,2016-01-21 23:09:00+00:00,2457409.46458333,218.45
408,2016-01-21 23:10:00+00:00,2457409.46527778,231.2
409,2016-01-21 23:11:00+00:00,2457409.46597222,232.67
410,2016-01-21 23:12:00+00:00,2457409.46666667,226.27
411,2016-01-21 23:13:00+00:00,2457409.46736111,225.25
412,2016-01-21 23:14:00+00:00,2457409.46805556,225.4
413,2016-01-21 23:15:00+00:00,2457409.46875,226.83
414,2016-01-21 23:16:00+00:00,2457409.46944444,230.7
415,2016-01-21 23:17:00+00:00,2457409.47013889,221.9
416,2016-01-21 23:18:00+00:00,2457409.47083333,228.6
417,2016-01-21 23:19:00+00:00,2457409.47152778,231.52
418,2016-01-21 23:20:00+00:00,2457409.47222222,233.8
419,2016-01-21 23:21:00+00:00,2457409.47291667,232.87
420,2016-01-21 23:22:00+00:00,2457409.47361111,237.45
421,2016-01-21 23:23:00+00:00,2457409.47430556,226.83
422,2016-01-21 23:24:00+00:00,2457409.475,230.25
423,2016-01-21 23:25:00+00:00,2457409.47569444,227.4
424,2016-01-21 23:26:00+00:00,2457409.47638889,229.42
425,2016-01-21 23:27:00+00:00,2457409.47708333,228.0
426,2016-01-21 23:28:00+00:00,2457409.47777778,231.23
427,2016-01-21 23:29:00+00:00,2457409.47847222,228.55
428,2016-01-21 23:30:00+00:00,2457409.47916667,225.05
429,2016-01-21 23:31:00+00:00,2457409.47986111,228.7
430,2016-01-21 23:32:00+00:00,2457409.48055556,229.17
431,2016-01-21 23:33:00+00:00,2457409.48125,230.73
432,2016-01-21 23:34:00+00:00,2457409.48194445,229.43
433,2016-01-21 23:35:00+00:00,2457409.48263889,225.88
434,2016-01-21 23:36:00+00:00,2457409.48333333,228.85
435,2016-01-21 23:37:00+00:00,2457409.48402778,233.2
436,2016-01-21 23:38:00+00:00,2457409.48472222,234.0
437,2016-01-21 23:39:00+00:00,2457409.48541667,227.18
438,2016-01-21 23:40:00+00:00,2457409.48611111,223.91
439,2016-01-21 23:41:00+00:00,2457409.48680556,227.47
440,2016-01-21 23:42:00+00:00,2457409.4875,233.2
441,2016-01-21 23:43:00+00:00,2457409.48819445,229.4
442,2016-01-21 23:44:00+00:00,2457409.48888889,234.22
443,2016-01-21 23:45:00+00:00,2457409.48958333,235.57
444,2016-01-21 23:46:00+00:00,2457409.49027778,236.75
445,2016-01-21 23:47:00+00:00,2457409.49097222,223.73
446,2016-01-21 23:48:00+00:00,2457409.49166667,229.63
447,2016-01-21 23:49:00+00:00,2457409.49236111,229.7
448,2016-01-21 23:50:00+00:00,2457409.49305556,229.53
449,2016-01-21 23:51:00+00:00,2457409.49375,231.48
450,2016-01-21 23:52:00+00:00,2457409.49444444,230.27
451,2016-01-21 23:53:00+00:00,2457409.49513889,229.57
452,2016-01-21 23:54:00+00:00,2457409.49583333,224.93
453,2016-01-21 23:55:00+00:00,2457409.49652778,228.5
454,2016-01-21 23:56:00+00:00,2457409.49722222,223.53
455,2016-01-21 23:57:00+00:00,2457409.49791667,224.88
456,2016-01-21 23:58:00+00:00,2457409.49861111,228.95
457,2016-01-21 23:59:00+00:00,2457409.49930556,233.02
458,2016-01-22 00:00:00+00:00,2457409.5,228.35
459,2016-01-22 00:01:00+00:00,2457409.50069444,227.92
460,2016-01-22 00:02:00+00:00,2457409.50138889,226.83
461,2016-01-22 00:03:00+00:00,2457409.50208333,223.05
462,2016-01-22 00:04:00+00:00,2457409.50277778,235.38
463,2016-01-22 00:05:00+00:00,2457409.50347222,226.58
464,2016-01-22 00:06:00+00:00,2457409.50416667,233.27
465,2016-01-22 00:07:00+00:00,2457409.50486111,228.18
466,2016-01-22 00:08:00+00:00,2457409.50555556,233.43
467,2016-01-22 00:09:00+00:00,2457409.50625,226.2
468,2016-01-22 00:10:00+00:00,2457409.50694444,225.45
469,2016-01-22 00:11:00+00:00,2457409.50763889,224.9
470,2016-01-22 00:12:00+00:00,2457409.50833333,225.37
471,2016-01-22 00:13:00+00:00,2457409.50902778,228.95
472,2016-01-22 00:14:00+00:00,2457409.50972222,227.87
473,2016-01-22 00:15:00+00:00,2457409.51041667,226.9
474,2016-01-22 00:16:00+00:00,2457409.51111111,225.55
475,2016-01-22 00:17:00+00:00,2457409.51180556,222.43
476,2016-01-22 00:18:00+00:00,2457409.5125,228.43
477,2016-01-22 00:19:00+00:00,2457409.51319445,227.2
478,2016-01-22 00:20:00+00:00,2457409.51388889,223.77
479,2016-01-22 00:21:00+00:00,2457409.51458333,226.9
480,2016-01-22 00:22:00+00:00,2457409.51527778,223.52
481,2016-01-22 00:23:00+00:00,2457409.51597222,229.0
482,2016-01-22 00:24:00+00:00,2457409.51666667,225.15
483,2016-01-22 00:25:00+00:00,2457409.51736111,222.82
484,2016-01-22 00:26:00+00:00,2457409.51805556,214.03
485,2016-01-22 00:27:00+00:00,2457409.51875,224.45
486,2016-01-22 00:28:00+00:00,2457409.51944445,224.47
487,2016-01-22 00:29:00+00:00,2457409.52013889,221.43
488,2016-01-22 00:30:00+00:00,2457409.52083333,220.58
489,2016-01-22 00:31:00+00:00,2457409.52152778,216.15
